Dataset,Method,Threshold,Feature_1,Feature_2,Correlation
PTB-XL,Kendall,> 0.99,ST_Elev_aVF_count,ST_Elev_V3_count,1.0
PTB-XL,Kendall,> 0.99,ST_Elev_aVF_count,ST_Elev_V4_count,1.0
PTB-XL,Kendall,> 0.99,ST_Elev_aVF_count,ST_Elev_V5_count,1.0
PTB-XL,Kendall,> 0.99,ST_Elev_aVF_count,ST_Elev_V6_count,1.0
PTB-XL,Kendall,> 0.99,ST_Elev_aVL_count,ST_Elev_III_count,1.0
PTB-XL,Kendall,> 0.99,ST_Elev_aVL_count,ST_Elev_II_count,1.0
PTB-XL,Kendall,> 0.99,ST_Elev_aVL_count,ST_Elev_I_count,1.0
PTB-XL,Kendall,> 0.99,ST_Elev_aVL_count,ST_Elev_V1_count,1.0
PTB-XL,Kendall,> 0.99,ST_Elev_aVL_count,ST_Elev_V2_count,1.0
PTB-XL,Kendall,> 0.99,ST_Elev_aVL_count,ST_Elev_V3_count,1.0
PTB-XL,Kendall,> 0.99,ST_Elev_aVL_count,ST_Elev_V4_count,1.0
PTB-XL,Kendall,> 0.99,ST_Elev_aVL_count,ST_Elev_V5_count,1.0
PTB-XL,Kendall,> 0.99,ST_Elev_aVL_count,ST_Elev_V6_count,1.0
PTB-XL,Kendall,> 0.99,ST_Elev_aVL_count,ST_Elev_aVF_count,1.0
PTB-XL,Kendall,> 0.99,ST_Elev_aVR_count,ST_Elev_III_count,1.0
PTB-XL,Kendall,> 0.99,ST_Elev_aVR_count,ST_Elev_II_count,1.0
PTB-XL,Kendall,> 0.99,ST_Elev_aVR_count,ST_Elev_I_count,1.0
PTB-XL,Kendall,> 0.99,ST_Elev_aVR_count,ST_Elev_V1_count,1.0
PTB-XL,Kendall,> 0.99,ST_Elev_aVR_count,ST_Elev_V2_count,1.0
PTB-XL,Kendall,> 0.99,ST_Elev_aVR_count,ST_Elev_V3_count,1.0
PTB-XL,Kendall,> 0.99,ST_Elev_aVR_count,ST_Elev_V4_count,1.0
PTB-XL,Kendall,> 0.99,ST_Elev_aVR_count,ST_Elev_V5_count,1.0
PTB-XL,Kendall,> 0.99,ST_Elev_aVR_count,ST_Elev_V6_count,1.0
PTB-XL,Kendall,> 0.99,ST_Elev_aVR_count,ST_Elev_aVF_count,1.0
PTB-XL,Kendall,> 0.99,ST_Elev_aVR_count,ST_Elev_aVL_count,1.0
PTB-XL,Kendall,> 0.99,S_Amp_V1_count,Q_Amp_III_count,1.0
PTB-XL,Kendall,> 0.99,S_Amp_V1_count,Q_Amp_II_count,1.0
PTB-XL,Kendall,> 0.99,S_Amp_V1_count,Q_Amp_I_count,1.0
PTB-XL,Kendall,> 0.99,S_Amp_V1_count,Q_Amp_V1_count,1.0
PTB-XL,Kendall,> 0.99,S_Amp_V1_count,Q_Amp_V2_count,1.0
PTB-XL,Kendall,> 0.99,S_Amp_V1_count,Q_Amp_V3_count,1.0
PTB-XL,Kendall,> 0.99,S_Amp_V1_count,Q_Amp_V4_count,0.9998631395220794
PTB-XL,Kendall,> 0.99,S_Amp_V1_count,Q_Amp_V5_count,0.9998631395220794
PTB-XL,Kendall,> 0.99,S_Amp_V1_count,Q_Amp_V6_count,0.9998631395220794
PTB-XL,Kendall,> 0.99,S_Amp_V1_count,Q_Amp_aVF_count,1.0
PTB-XL,Kendall,> 0.99,S_Amp_V1_count,Q_Amp_aVL_count,1.0
PTB-XL,Kendall,> 0.99,S_Amp_V1_count,Q_Amp_aVR_count,1.0
PTB-XL,Kendall,> 0.99,S_Amp_V1_count,RR_Mean_Global_count,1.0
PTB-XL,Kendall,> 0.99,S_Amp_V1_count,R_Amp_III_count,1.0
PTB-XL,Kendall,> 0.99,S_Amp_V1_count,R_Amp_II_count,1.0
PTB-XL,Kendall,> 0.99,S_Amp_V1_count,R_Amp_I_count,1.0
PTB-XL,Kendall,> 0.99,S_Amp_V1_count,R_Amp_V1_count,1.0
PTB-XL,Kendall,> 0.99,S_Amp_V1_count,R_Amp_V2_count,1.0
PTB-XL,Kendall,> 0.99,S_Amp_V1_count,R_Amp_V3_count,1.0
PTB-XL,Kendall,> 0.99,S_Amp_V1_count,R_Amp_V4_count,0.9998631395220794
PTB-XL,Kendall,> 0.99,S_Amp_V1_count,R_Amp_V5_count,0.9998631395220794
PTB-XL,Kendall,> 0.99,S_Amp_V1_count,R_Amp_V6_count,0.9998631395220794
PTB-XL,Kendall,> 0.99,S_Amp_V1_count,R_Amp_aVF_count,1.0
PTB-XL,Kendall,> 0.99,S_Amp_V1_count,R_Amp_aVL_count,1.0
PTB-XL,Kendall,> 0.99,S_Amp_V1_count,R_Amp_aVR_count,1.0
PTB-XL,Kendall,> 0.99,S_Amp_V2_count,Q_Amp_III_count,1.0
PTB-XL,Kendall,> 0.99,S_Amp_V2_count,Q_Amp_II_count,1.0
PTB-XL,Kendall,> 0.99,S_Amp_V2_count,Q_Amp_I_count,1.0
PTB-XL,Kendall,> 0.99,S_Amp_V2_count,Q_Amp_V1_count,1.0
PTB-XL,Kendall,> 0.99,S_Amp_V2_count,Q_Amp_V2_count,1.0
PTB-XL,Kendall,> 0.99,S_Amp_V2_count,Q_Amp_V3_count,1.0
PTB-XL,Kendall,> 0.99,S_Amp_V2_count,Q_Amp_V4_count,0.9998631395220794
PTB-XL,Kendall,> 0.99,S_Amp_V2_count,Q_Amp_V5_count,0.9998631395220794
PTB-XL,Kendall,> 0.99,S_Amp_V2_count,Q_Amp_V6_count,0.9998631395220794
PTB-XL,Kendall,> 0.99,S_Amp_V2_count,Q_Amp_aVF_count,1.0
PTB-XL,Kendall,> 0.99,S_Amp_V2_count,Q_Amp_aVL_count,1.0
PTB-XL,Kendall,> 0.99,S_Amp_V2_count,Q_Amp_aVR_count,1.0
PTB-XL,Kendall,> 0.99,S_Amp_V2_count,RR_Mean_Global_count,1.0
PTB-XL,Kendall,> 0.99,S_Amp_V2_count,R_Amp_III_count,1.0
PTB-XL,Kendall,> 0.99,S_Amp_V2_count,R_Amp_II_count,1.0
PTB-XL,Kendall,> 0.99,S_Amp_V2_count,R_Amp_I_count,1.0
PTB-XL,Kendall,> 0.99,S_Amp_V2_count,R_Amp_V1_count,1.0
PTB-XL,Kendall,> 0.99,S_Amp_V2_count,R_Amp_V2_count,1.0
PTB-XL,Kendall,> 0.99,S_Amp_V2_count,R_Amp_V3_count,1.0
PTB-XL,Kendall,> 0.99,S_Amp_V2_count,R_Amp_V4_count,0.9998631395220794
PTB-XL,Kendall,> 0.99,S_Amp_V2_count,R_Amp_V5_count,0.9998631395220794
PTB-XL,Kendall,> 0.99,S_Amp_V2_count,R_Amp_V6_count,0.9998631395220794
PTB-XL,Kendall,> 0.99,S_Amp_V2_count,R_Amp_aVF_count,1.0
PTB-XL,Kendall,> 0.99,S_Amp_V2_count,R_Amp_aVL_count,1.0
PTB-XL,Kendall,> 0.99,S_Amp_V2_count,R_Amp_aVR_count,1.0
PTB-XL,Kendall,> 0.99,S_Amp_V2_count,S_Amp_V1_count,1.0
PTB-XL,Kendall,> 0.99,S_Amp_V3_count,Q_Amp_III_count,1.0
PTB-XL,Kendall,> 0.99,S_Amp_V3_count,Q_Amp_II_count,1.0
PTB-XL,Kendall,> 0.99,S_Amp_V3_count,Q_Amp_I_count,1.0
PTB-XL,Kendall,> 0.99,S_Amp_V3_count,Q_Amp_V1_count,1.0
PTB-XL,Kendall,> 0.99,S_Amp_V3_count,Q_Amp_V2_count,1.0
PTB-XL,Kendall,> 0.99,S_Amp_V3_count,Q_Amp_V3_count,1.0
PTB-XL,Kendall,> 0.99,S_Amp_V3_count,Q_Amp_V4_count,0.9998631395220794
PTB-XL,Kendall,> 0.99,S_Amp_V3_count,Q_Amp_V5_count,0.9998631395220794
PTB-XL,Kendall,> 0.99,S_Amp_V3_count,Q_Amp_V6_count,0.9998631395220794
PTB-XL,Kendall,> 0.99,S_Amp_V3_count,Q_Amp_aVF_count,1.0
PTB-XL,Kendall,> 0.99,S_Amp_V3_count,Q_Amp_aVL_count,1.0
PTB-XL,Kendall,> 0.99,S_Amp_V3_count,Q_Amp_aVR_count,1.0
PTB-XL,Kendall,> 0.99,S_Amp_V3_count,RR_Mean_Global_count,1.0
PTB-XL,Kendall,> 0.99,S_Amp_V3_count,R_Amp_III_count,1.0
PTB-XL,Kendall,> 0.99,S_Amp_V3_count,R_Amp_II_count,1.0
PTB-XL,Kendall,> 0.99,S_Amp_V3_count,R_Amp_I_count,1.0
PTB-XL,Kendall,> 0.99,S_Amp_V3_count,R_Amp_V1_count,1.0
PTB-XL,Kendall,> 0.99,S_Amp_V3_count,R_Amp_V2_count,1.0
PTB-XL,Kendall,> 0.99,S_Amp_V3_count,R_Amp_V3_count,1.0
PTB-XL,Kendall,> 0.99,S_Amp_V3_count,R_Amp_V4_count,0.9998631395220794
PTB-XL,Kendall,> 0.99,S_Amp_V3_count,R_Amp_V5_count,0.9998631395220794
PTB-XL,Kendall,> 0.99,S_Amp_V3_count,R_Amp_V6_count,0.9998631395220794
PTB-XL,Kendall,> 0.99,S_Amp_V3_count,R_Amp_aVF_count,1.0
PTB-XL,Kendall,> 0.99,S_Amp_V3_count,R_Amp_aVL_count,1.0
PTB-XL,Kendall,> 0.99,S_Amp_V3_count,R_Amp_aVR_count,1.0
PTB-XL,Kendall,> 0.99,S_Amp_V3_count,S_Amp_V1_count,1.0
PTB-XL,Kendall,> 0.99,S_Amp_V3_count,S_Amp_V2_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_III_count,Q_Amp_III_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_III_count,Q_Amp_II_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_III_count,Q_Amp_I_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_III_count,Q_Amp_V1_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_III_count,Q_Amp_V2_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_III_count,Q_Amp_V3_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_III_count,Q_Amp_V4_count,0.9998631395220794
PTB-XL,Kendall,> 0.99,T_Amp_III_count,Q_Amp_V5_count,0.9998631395220794
PTB-XL,Kendall,> 0.99,T_Amp_III_count,Q_Amp_V6_count,0.9998631395220794
PTB-XL,Kendall,> 0.99,T_Amp_III_count,Q_Amp_aVF_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_III_count,Q_Amp_aVL_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_III_count,Q_Amp_aVR_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_III_count,RR_Mean_Global_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_III_count,R_Amp_III_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_III_count,R_Amp_II_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_III_count,R_Amp_I_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_III_count,R_Amp_V1_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_III_count,R_Amp_V2_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_III_count,R_Amp_V3_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_III_count,R_Amp_V4_count,0.9998631395220794
PTB-XL,Kendall,> 0.99,T_Amp_III_count,R_Amp_V5_count,0.9998631395220794
PTB-XL,Kendall,> 0.99,T_Amp_III_count,R_Amp_V6_count,0.9998631395220794
PTB-XL,Kendall,> 0.99,T_Amp_III_count,R_Amp_aVF_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_III_count,R_Amp_aVL_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_III_count,R_Amp_aVR_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_III_count,S_Amp_V1_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_III_count,S_Amp_V2_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_III_count,S_Amp_V3_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_II_count,Q_Amp_III_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_II_count,Q_Amp_II_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_II_count,Q_Amp_I_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_II_count,Q_Amp_V1_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_II_count,Q_Amp_V2_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_II_count,Q_Amp_V3_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_II_count,Q_Amp_V4_count,0.9998631395220794
PTB-XL,Kendall,> 0.99,T_Amp_II_count,Q_Amp_V5_count,0.9998631395220794
PTB-XL,Kendall,> 0.99,T_Amp_II_count,Q_Amp_V6_count,0.9998631395220794
PTB-XL,Kendall,> 0.99,T_Amp_II_count,Q_Amp_aVF_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_II_count,Q_Amp_aVL_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_II_count,Q_Amp_aVR_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_II_count,RR_Mean_Global_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_II_count,R_Amp_III_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_II_count,R_Amp_II_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_II_count,R_Amp_I_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_II_count,R_Amp_V1_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_II_count,R_Amp_V2_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_II_count,R_Amp_V3_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_II_count,R_Amp_V4_count,0.9998631395220794
PTB-XL,Kendall,> 0.99,T_Amp_II_count,R_Amp_V5_count,0.9998631395220794
PTB-XL,Kendall,> 0.99,T_Amp_II_count,R_Amp_V6_count,0.9998631395220794
PTB-XL,Kendall,> 0.99,T_Amp_II_count,R_Amp_aVF_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_II_count,R_Amp_aVL_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_II_count,R_Amp_aVR_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_II_count,S_Amp_V1_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_II_count,S_Amp_V2_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_II_count,S_Amp_V3_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_II_count,T_Amp_III_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_I_count,Q_Amp_III_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_I_count,Q_Amp_II_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_I_count,Q_Amp_I_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_I_count,Q_Amp_V1_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_I_count,Q_Amp_V2_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_I_count,Q_Amp_V3_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_I_count,Q_Amp_V4_count,0.9998631395220794
PTB-XL,Kendall,> 0.99,T_Amp_I_count,Q_Amp_V5_count,0.9998631395220794
PTB-XL,Kendall,> 0.99,T_Amp_I_count,Q_Amp_V6_count,0.9998631395220794
PTB-XL,Kendall,> 0.99,T_Amp_I_count,Q_Amp_aVF_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_I_count,Q_Amp_aVL_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_I_count,Q_Amp_aVR_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_I_count,RR_Mean_Global_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_I_count,R_Amp_III_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_I_count,R_Amp_II_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_I_count,R_Amp_I_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_I_count,R_Amp_V1_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_I_count,R_Amp_V2_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_I_count,R_Amp_V3_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_I_count,R_Amp_V4_count,0.9998631395220794
PTB-XL,Kendall,> 0.99,T_Amp_I_count,R_Amp_V5_count,0.9998631395220794
PTB-XL,Kendall,> 0.99,T_Amp_I_count,R_Amp_V6_count,0.9998631395220794
PTB-XL,Kendall,> 0.99,T_Amp_I_count,R_Amp_aVF_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_I_count,R_Amp_aVL_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_I_count,R_Amp_aVR_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_I_count,S_Amp_V1_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_I_count,S_Amp_V2_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_I_count,S_Amp_V3_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_I_count,T_Amp_III_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_I_count,T_Amp_II_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V1_count,Q_Amp_III_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V1_count,Q_Amp_II_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V1_count,Q_Amp_I_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V1_count,Q_Amp_V1_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V1_count,Q_Amp_V2_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V1_count,Q_Amp_V3_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V1_count,Q_Amp_V4_count,0.9998631395220794
PTB-XL,Kendall,> 0.99,T_Amp_V1_count,Q_Amp_V5_count,0.9998631395220794
PTB-XL,Kendall,> 0.99,T_Amp_V1_count,Q_Amp_V6_count,0.9998631395220794
PTB-XL,Kendall,> 0.99,T_Amp_V1_count,Q_Amp_aVF_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V1_count,Q_Amp_aVL_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V1_count,Q_Amp_aVR_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V1_count,RR_Mean_Global_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V1_count,R_Amp_III_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V1_count,R_Amp_II_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V1_count,R_Amp_I_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V1_count,R_Amp_V1_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V1_count,R_Amp_V2_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V1_count,R_Amp_V3_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V1_count,R_Amp_V4_count,0.9998631395220794
PTB-XL,Kendall,> 0.99,T_Amp_V1_count,R_Amp_V5_count,0.9998631395220794
PTB-XL,Kendall,> 0.99,T_Amp_V1_count,R_Amp_V6_count,0.9998631395220794
PTB-XL,Kendall,> 0.99,T_Amp_V1_count,R_Amp_aVF_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V1_count,R_Amp_aVL_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V1_count,R_Amp_aVR_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V1_count,S_Amp_V1_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V1_count,S_Amp_V2_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V1_count,S_Amp_V3_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V1_count,T_Amp_III_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V1_count,T_Amp_II_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V1_count,T_Amp_I_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V2_count,Q_Amp_III_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V2_count,Q_Amp_II_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V2_count,Q_Amp_I_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V2_count,Q_Amp_V1_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V2_count,Q_Amp_V2_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V2_count,Q_Amp_V3_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V2_count,Q_Amp_V4_count,0.9998631395220794
PTB-XL,Kendall,> 0.99,T_Amp_V2_count,Q_Amp_V5_count,0.9998631395220794
PTB-XL,Kendall,> 0.99,T_Amp_V2_count,Q_Amp_V6_count,0.9998631395220794
PTB-XL,Kendall,> 0.99,T_Amp_V2_count,Q_Amp_aVF_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V2_count,Q_Amp_aVL_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V2_count,Q_Amp_aVR_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V2_count,RR_Mean_Global_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V2_count,R_Amp_III_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V2_count,R_Amp_II_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V2_count,R_Amp_I_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V2_count,R_Amp_V1_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V2_count,R_Amp_V2_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V2_count,R_Amp_V3_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V2_count,R_Amp_V4_count,0.9998631395220794
PTB-XL,Kendall,> 0.99,T_Amp_V2_count,R_Amp_V5_count,0.9998631395220794
PTB-XL,Kendall,> 0.99,T_Amp_V2_count,R_Amp_V6_count,0.9998631395220794
PTB-XL,Kendall,> 0.99,T_Amp_V2_count,R_Amp_aVF_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V2_count,R_Amp_aVL_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V2_count,R_Amp_aVR_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V2_count,S_Amp_V1_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V2_count,S_Amp_V2_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V2_count,S_Amp_V3_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V2_count,T_Amp_III_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V2_count,T_Amp_II_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V2_count,T_Amp_I_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V2_count,T_Amp_V1_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V3_count,Q_Amp_III_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V3_count,Q_Amp_II_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V3_count,Q_Amp_I_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V3_count,Q_Amp_V1_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V3_count,Q_Amp_V2_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V3_count,Q_Amp_V3_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V3_count,Q_Amp_V4_count,0.9998631395220794
PTB-XL,Kendall,> 0.99,T_Amp_V3_count,Q_Amp_V5_count,0.9998631395220794
PTB-XL,Kendall,> 0.99,T_Amp_V3_count,Q_Amp_V6_count,0.9998631395220794
PTB-XL,Kendall,> 0.99,T_Amp_V3_count,Q_Amp_aVF_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V3_count,Q_Amp_aVL_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V3_count,Q_Amp_aVR_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V3_count,RR_Mean_Global_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V3_count,R_Amp_III_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V3_count,R_Amp_II_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V3_count,R_Amp_I_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V3_count,R_Amp_V1_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V3_count,R_Amp_V2_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V3_count,R_Amp_V3_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V3_count,R_Amp_V4_count,0.9998631395220794
PTB-XL,Kendall,> 0.99,T_Amp_V3_count,R_Amp_V5_count,0.9998631395220794
PTB-XL,Kendall,> 0.99,T_Amp_V3_count,R_Amp_V6_count,0.9998631395220794
PTB-XL,Kendall,> 0.99,T_Amp_V3_count,R_Amp_aVF_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V3_count,R_Amp_aVL_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V3_count,R_Amp_aVR_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V3_count,S_Amp_V1_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V3_count,S_Amp_V2_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V3_count,S_Amp_V3_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V3_count,T_Amp_III_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V3_count,T_Amp_II_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V3_count,T_Amp_I_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V3_count,T_Amp_V1_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V3_count,T_Amp_V2_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V4_count,Q_Amp_III_count,0.9998631395220793
PTB-XL,Kendall,> 0.99,T_Amp_V4_count,Q_Amp_II_count,0.9998631395220793
PTB-XL,Kendall,> 0.99,T_Amp_V4_count,Q_Amp_I_count,0.9998631395220793
PTB-XL,Kendall,> 0.99,T_Amp_V4_count,Q_Amp_V1_count,0.9998631395220793
PTB-XL,Kendall,> 0.99,T_Amp_V4_count,Q_Amp_V2_count,0.9998631395220793
PTB-XL,Kendall,> 0.99,T_Amp_V4_count,Q_Amp_V3_count,0.9998631395220793
PTB-XL,Kendall,> 0.99,T_Amp_V4_count,Q_Amp_V4_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V4_count,Q_Amp_V5_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V4_count,Q_Amp_V6_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V4_count,Q_Amp_aVF_count,0.9998631395220793
PTB-XL,Kendall,> 0.99,T_Amp_V4_count,Q_Amp_aVL_count,0.9998631395220793
PTB-XL,Kendall,> 0.99,T_Amp_V4_count,Q_Amp_aVR_count,0.9998631395220793
PTB-XL,Kendall,> 0.99,T_Amp_V4_count,RR_Mean_Global_count,0.9998631395220793
PTB-XL,Kendall,> 0.99,T_Amp_V4_count,R_Amp_III_count,0.9998631395220793
PTB-XL,Kendall,> 0.99,T_Amp_V4_count,R_Amp_II_count,0.9998631395220793
PTB-XL,Kendall,> 0.99,T_Amp_V4_count,R_Amp_I_count,0.9998631395220793
PTB-XL,Kendall,> 0.99,T_Amp_V4_count,R_Amp_V1_count,0.9998631395220793
PTB-XL,Kendall,> 0.99,T_Amp_V4_count,R_Amp_V2_count,0.9998631395220793
PTB-XL,Kendall,> 0.99,T_Amp_V4_count,R_Amp_V3_count,0.9998631395220793
PTB-XL,Kendall,> 0.99,T_Amp_V4_count,R_Amp_V4_count,1.0
PTB-XL,Kendall,> 0.99,T_Amp_V4_count,R_Amp_V5_count,1.0
